filename,page,Revenue,COGS,Gross Profit,Operating Expenses,Operating Income,Net Income
670_1636454636565.pdf,4,,4045930.0,1771216.0,-834264.0,2605480.0,1862902.0
670_1636454636565.pdf,5,,,,,,5833327.0
670_1636454636565.pdf,6,,,,,,1862902.0
670_1636454636565.pdf,7,14462463.0,,,,,
670_1636454636565.pdf,8,,,,,,
670_1636454636565.pdf,9,,,,,,
670_1644491716959.pdf,3,,34556902.0,11829765.0,-3837952.0,15667717.0,5833327.0
670_1644491716959.pdf,4,,4045930.0,1771216.0,-834264.0,2605480.0,1862902.0
670_1644491716959.pdf,5,,,,,,5833327.0
670_1644491716959.pdf,6,,,,,,1862902.0
670_1644491716959.pdf,7,14462463.0,,,,,
670_1644491716959.pdf,8,,,,,,
670_1644491716959.pdf,9,,,,,,
670_1652953354945.pdf,3,,34556902.0,10732650.0,-3837952.0,14570602.0,6410800.0
670_1652953354945.pdf,4,,5289337.0,1320940.0,-1028196.0,2349136.0,2800420.0
670_1652953354945.pdf,5,,,,,,6410800.0
670_1652953354945.pdf,6,,,,,,2.0
670_1652953354945.pdf,7,2.0,,,,,
670_1652953354945.pdf,8,,,,,,
670_1652953354945.pdf,9,,,,,,
670_1660039239762.pdf,3,,44561333.0,10732650.0,-4803655.0,15536305.0,6410800.0
670_1660039239762.pdf,4,,,,,,6.0
670_1660039239762.pdf,5,20370254.0,,,,,
670_1660039239762.pdf,6,,,,,,
670_1660039239762.pdf,7,,,,,,
670_1668050502417.pdf,3,,44561333.0,10732650.0,-4803655.0,15536305.0,6410800.0
670_1668050502417.pdf,4,,5289337.0,1320940.0,-1028196.0,2349136.0,2800420.0
670_1668050502417.pdf,5,,,,,,6410800.0
670_1668050502417.pdf,6,,,,,,2800420.0
670_1668050502417.pdf,7,20662636.0,,,,,
670_1668050502417.pdf,8,,,,,,
670_1668050502417.pdf,9,,,,,,
670_1676281778649.pdf,3,,44561333.0,10732650.0,-4803655.0,15536305.0,6410800.0
670_1676281778649.pdf,4,,5289337.0,1320940.0,-1028196.0,2349136.0,2800420.0
670_1676281778649.pdf,5,,,,,,6410800.0
670_1676281778649.pdf,6,,,,,,2800420.0
670_1676281778649.pdf,7,2.0,,,,,
670_1676281778649.pdf,8,,,,,,
670_1676281778649.pdf,9,,,,,,
670_1684465615363.pdf,3,,60490240.0,1.0,-8087179.0,8087180.0,8.0
670_1684465615363.pdf,4,,6982555.0,3607306.0,-1384231.0,4991537.0,5302419.0
670_1684465615363.pdf,5,,,,,,8502424.0
670_1684465615363.pdf,6,,,,,,5302419.0
670_1684465615363.pdf,7,2.0,,,,,
670_1684465615363.pdf,8,,,,,,
670_1684465615363.pdf,9,,,,,,
670_1691572631009.pdf,3,,60490240.0,19609072.0,-8087179.0,27696251.0,8502424.0
670_1691572631009.pdf,4,,,,,,8502424.0
670_1691572631009.pdf,5,25696991.0,,,,,
670_1691572631009.pdf,6,,,,,,
670_1691572631009.pdf,7,,,,,,
670_1699524291151.pdf,3,,60490240.0,19609072.0,-8087179.0,27696251.0,27696251.0
670_1699524291151.pdf,4,,6982555.0,3607306.0,-1384231.0,4991537.0,4991537.0
670_1699524291151.pdf,5,,,,,,
670_1699524291151.pdf,6,,,,,,
670_1699524291151.pdf,7,25696991.0,,,,,
670_1699524291151.pdf,8,,,,,,
670_1699524291151.pdf,9,,,,,,
670_1707731795368.pdf,3,,60490240.0,19609072.0,-8087179.0,27696251.0,27696251.0
670_1707731795368.pdf,4,,6982555.0,3607306.0,-1384231.0,4991537.0,4991537.0
670_1707731795368.pdf,5,,,,,,
670_1707731795368.pdf,6,,,,,,
670_1707731795368.pdf,7,25696991.0,,,,,
670_1707731795368.pdf,8,,,,,,
670_1707731795368.pdf,9,,,,,,
670_1715853221401.03.2024.pdf,3,,56882914.0,1.0,-8193104.0,8193105.0,8193105.0
670_1715853221401.03.2024.pdf,4,,6086685.0,2916520.0,-1459515.0,4376035.0,4376035.0
670_1715853221401.03.2024.pdf,5,,,,,,
670_1715853221401.03.2024.pdf,6,,,,,,
670_1715853221401.03.2024.pdf,7,27538699.0,,,,,
670_1715853221401.03.2024.pdf,8,,,,,,
670_1715853221401.03.2024.pdf,9,,,,,,
670_1723086100776.06.2024.pdf,3,,56882914.0,1.0,-8193104.0,8193105.0,8193105.0
670_1723086100776.06.2024.pdf,4,,,,,,
670_1723086100776.06.2024.pdf,5,27579766.0,,,,,
670_1723086100776.06.2024.pdf,6,,,,,,
670_1723086100776.06.2024.pdf,7,,,,,,
670_1731321532619.pdf,3,,56882914.0,17059046.0,-8193104.0,25252150.0,25252150.0
670_1731321532619.pdf,4,,6086685.0,2916520.0,-1459515.0,4376035.0,4376035.0
670_1731321532619.pdf,5,,,,,,
670_1731321532619.pdf,6,,,,,,
670_1731321532619.pdf,7,27579766.0,,,,,
670_1731321532619.pdf,8,,,,,,
670_1731321532619.pdf,9,,,,,,
670_1739179170721.12.2024.pdf,3,,56882914.0,17059046.0,-8193104.0,25252150.0,25252150.0
670_1739179170721.12.2024.pdf,4,,6086685.0,2916520.0,-1459515.0,4376035.0,4376035.0
670_1739179170721.12.2024.pdf,5,,,,,,
670_1739179170721.12.2024.pdf,6,,,,,,
670_1739179170721.12.2024.pdf,7,27579766.0,,,,,
670_1739179170721.12.2024.pdf,8,,,,,,
670_1739179170721.12.2024.pdf,9,,,,,,
670_1747215476596.03.2025.pdf,3,,62724264.0,1.0,-8683199.0,8683200.0,8683200.0
670_1747215476596.03.2025.pdf,4,,6689449.0,2695818.0,-1612977.0,4308795.0,4308795.0
670_1747215476596.03.2025.pdf,5,,,,,,
670_1747215476596.03.2025.pdf,6,,,,,,
670_1747215476596.03.2025.pdf,7,30354090.0,,,,,
670_1747215476596.03.2025.pdf,8,,,,,,
670_1747215476596.03.2025.pdf,9,,,,,,
